nohup: ignoring input
Linux 5.14.0-427.44.1.el9_4.x86_64 (bc488234cf69) 	11/22/24 	_x86_64_	(8 CPU)

22:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:57:26     all    6.28    0.00    1.51    0.00    0.00    0.38    0.00    0.00    0.00   91.83
22:57:27     all    3.50    0.00    1.62    0.12    0.75    0.50    0.00    0.00    0.00   93.51
22:57:28     all    2.01    0.00    1.13    0.13    0.25    0.25    0.00    0.00    0.00   96.23
22:57:29     all    3.13    0.00    1.88    0.13    0.38    0.13    0.00    0.00    0.00   94.36
22:57:30     all    1.75    0.00    1.38    0.00    0.25    0.50    0.00    0.00    0.00   96.12
22:57:31     all    3.61    0.00    2.24    0.00    0.62    0.50    0.12    0.00    0.00   92.90
22:57:32     all    7.36    0.00    2.66    0.13    0.25    0.13    0.00    0.00    0.00   89.47
22:57:33     all    3.00    0.00    2.63    0.00    0.63    0.38    0.00    0.00    0.00   93.37
22:57:34     all   10.36    0.00    2.87    0.37    0.25    0.62    0.12    0.00    0.00   85.39
22:57:35     all    4.01    0.00    2.01    0.00    0.50    0.25    0.00    0.00    0.00   93.23
22:57:36     all    1.63    0.00    1.26    0.00    0.38    0.13    0.00    0.00    0.00   96.61
22:57:37     all    2.88    0.00    1.63    0.00    0.25    0.50    0.00    0.00    0.00   94.74
22:57:38     all    3.50    0.00    1.25    0.12    0.50    0.37    0.00    0.00    0.00   94.26
22:57:39     all    2.91    0.00    1.77    0.00    0.25    0.25    0.00    0.00    0.00   94.82
22:57:40     all    7.63    0.00    1.63    0.00    0.38    0.38    0.00    0.00    0.00   89.99
22:57:41     all    9.50    0.00    3.62    0.12    0.62    0.50    0.00    0.00    0.00   85.62
22:57:42     all    4.68    0.00    2.40    0.00    0.38    0.25    0.13    0.00    0.00   92.16
22:57:43     all    4.66    0.00    1.39    0.00    0.38    0.00    0.13    0.00    0.00   93.45
22:57:44     all    3.74    0.00    1.62    0.00    0.25    0.87    0.00    0.00    0.00   93.52
22:57:45     all    3.02    0.00    1.39    0.13    0.50    0.13    0.00    0.00    0.00   94.84
22:57:46     all    2.75    0.00    0.75    0.13    0.50    0.63    0.00    0.00    0.00   95.24
22:57:47     all    3.64    0.00    1.38    0.13    0.38    0.13    0.13    0.00    0.00   94.22
22:57:48     all    6.04    0.00    2.89    0.13    0.13    0.38    0.13    0.00    0.00   90.31
22:57:49     all    9.54    0.00    4.02    0.00    0.75    0.38    0.00    0.00    0.00   85.32
22:57:50     all    4.66    0.00    1.51    0.13    0.25    0.63    0.00    0.00    0.00   92.82
22:57:51     all    5.24    0.00    2.87    0.12    0.62    0.37    0.00    0.00    0.00   90.77
22:57:52     all    4.04    0.00    2.40    0.00    0.38    0.38    0.00    0.00    0.00   92.81
22:57:53     all    1.88    0.00    1.01    0.00    0.25    0.38    0.00    0.00    0.00   96.48
22:57:54     all    2.50    0.00    1.63    0.13    0.38    0.13    0.13    0.00    0.00   95.12
22:57:55     all    6.76    0.00    2.38    0.00    0.50    0.25    0.13    0.00    0.00   89.99
22:57:56     all    5.38    0.00    1.38    0.00    0.38    0.50    0.00    0.00    0.00   92.37
22:57:57     all    3.39    0.00    1.38    0.00    0.25    0.50    0.00    0.00    0.00   94.48
22:57:58     all    2.64    0.00    1.76    0.13    0.38    0.00    0.00    0.00    0.00   95.09
22:57:59     all    3.50    0.00    1.50    0.00    0.62    0.62    0.12    0.00    0.00   93.62
22:58:00     all    1.89    0.00    1.01    0.00    0.00    0.25    0.00    0.00    0.00   96.84
22:58:01     all    5.62    0.00    4.00    0.12    0.62    0.38    0.00    0.00    0.00   89.25
22:58:02     all    6.78    0.00    2.63    0.00    0.38    0.38    0.00    0.00    0.00   89.84
22:58:03     all   16.52    0.00    2.75    0.00    0.63    0.50    0.00    0.00    0.00   79.60
22:58:04     all    8.66    0.00    2.13    0.13    0.50    0.25    0.13    0.00    0.00   88.21
22:58:05     all    3.77    0.00    1.64    0.13    0.38    0.63    0.00    0.00    0.00   93.46
22:58:06     all    1.89    0.00    0.63    0.00    0.25    0.38    0.00    0.00    0.00   96.85
22:58:07     all    2.75    0.00    1.88    0.12    0.50    0.12    0.00    0.00    0.00   94.62
22:58:08     all    2.26    0.00    1.51    0.00    0.25    0.25    0.00    0.00    0.00   95.73
22:58:09     all    4.05    0.00    2.53    0.00    0.51    0.51    0.00    0.00    0.00   92.41
22:58:10     all    3.12    0.00    1.25    0.12    0.37    0.37    0.00    0.00    0.00   94.76
22:58:11     all    5.30    0.00    3.15    0.00    0.25    0.13    0.00    0.00    0.00   91.17
22:58:12     all    4.02    0.00    2.39    0.13    0.50    0.63    0.00    0.00    0.00   92.34
22:58:13     all    5.40    0.00    2.01    0.13    0.50    0.13    0.00    0.00    0.00   91.83
22:58:14     all    7.16    0.00    2.89    0.13    0.38    0.63    0.00    0.00    0.00   88.82
22:58:15     all    9.79    0.00    7.03    0.38    0.50    0.50    0.00    0.00    0.00   81.81
22:58:16     all    4.91    0.00    2.64    0.13    0.38    0.25    0.00    0.00    0.00   91.69
22:58:17     all    2.88    0.00    1.25    0.00    0.13    0.50    0.00    0.00    0.00   95.24
22:58:18     all    5.92    0.00    2.27    0.00    0.63    0.25    0.00    0.00    0.00   90.93
22:58:19     all    3.53    0.00    1.89    0.00    0.38    0.25    0.00    0.00    0.00   93.95
22:58:20     all    2.75    0.00    1.38    0.00    0.50    0.38    0.00    0.00    0.00   95.00
22:58:21     all   28.48    0.00    8.94    0.64    1.02    2.55    0.00    0.00    0.00   58.37
22:58:22     all   18.87    0.00    4.40    0.13    0.88    0.88    0.13    0.00    0.00   74.72
22:58:23     all    7.69    0.00    3.15    0.00    0.76    0.88    0.00    0.00    0.00   87.52
22:58:24     all    7.44    0.00    3.53    0.00    0.88    1.13    0.13    0.00    0.00   86.89
22:58:25     all   13.04    0.00    4.05    0.38    0.76    1.01    0.00    0.00    0.00   80.76
22:58:26     all   10.21    0.00    3.40    0.25    0.76    1.13    0.00    0.00    0.00   84.24
22:58:27     all    9.90    0.00    2.92    0.13    0.76    0.51    0.00    0.00    0.00   85.79
22:58:28     all    9.79    0.00    3.26    0.25    0.88    1.38    0.00    0.00    0.00   84.44
22:58:29     all   11.80    0.00    4.31    0.00    1.02    1.02    0.00    0.00    0.00   81.85
22:58:30     all   19.70    0.00    7.58    0.25    1.14    1.52    0.00    0.00    0.00   69.82
22:58:31     all   14.54    0.00    8.04    0.13    1.40    1.91    0.00    0.00    0.00   73.98
22:58:32     all   13.89    0.00    5.10    0.00    1.27    1.27    0.13    0.00    0.00   78.34
22:58:33     all    9.22    0.00    5.43    0.13    1.26    1.52    0.00    0.00    0.00   82.45
22:58:34     all   25.85    0.00    4.77    0.13    1.00    1.25    0.00    0.00    0.00   67.00
22:58:35     all    6.70    0.00    2.91    0.00    0.51    0.76    0.13    0.00    0.00   89.00
22:58:36     all    5.50    0.00    2.50    0.25    0.75    0.62    0.12    0.00    0.00   90.25
22:58:37     all    4.82    0.00    2.15    0.00    0.51    0.63    0.00    0.00    0.00   91.89
22:58:38     all    5.74    0.00    2.25    0.12    0.62    0.62    0.00    0.00    0.00   90.64
22:58:39     all    5.38    0.00    2.75    0.13    0.38    0.75    0.00    0.00    0.00   90.61
22:58:40     all    5.65    0.00    1.88    0.13    0.63    0.38    0.00    0.00    0.00   91.33
22:58:41     all    8.09    0.00    4.68    0.13    0.76    1.01    0.13    0.00    0.00   85.21
22:58:42     all    6.19    0.00    3.03    0.00    0.51    0.25    0.00    0.00    0.00   90.03
22:58:43     all    8.01    0.00    2.50    0.13    0.50    0.75    0.00    0.00    0.00   88.11
22:58:44     all    3.77    0.00    1.76    0.00    0.50    0.50    0.13    0.00    0.00   93.33
22:58:45     all    5.03    0.00    2.39    0.13    0.50    0.50    0.00    0.00    0.00   91.46
22:58:46     all    3.25    0.00    1.38    0.00    0.50    0.50    0.00    0.00    0.00   94.37
22:58:47     all    3.15    0.00    2.02    0.00    0.50    0.38    0.13    0.00    0.00   93.82
22:58:48     all    5.47    0.00    2.61    0.37    0.50    0.75    0.00    0.00    0.00   90.30
22:58:49     all    5.78    0.00    2.89    0.00    0.50    0.25    0.00    0.00    0.00   90.58
22:58:50     all    3.76    0.00    1.38    0.13    0.50    0.88    0.00    0.00    0.00   93.36
22:58:51     all   23.01    0.00    5.06    0.00    0.51    0.88    0.00    0.00    0.00   70.54
22:58:52     all    6.91    0.00    3.14    0.00    0.75    0.38    0.00    0.00    0.00   88.82
22:58:53     all    5.11    0.00    2.74    0.12    0.62    0.87    0.00    0.00    0.00   90.54
22:58:54     all    6.42    0.00    2.52    0.00    0.75    0.25    0.00    0.00    0.00   90.06
22:58:55     all    7.01    0.00    2.80    0.00    0.38    0.76    0.00    0.00    0.00   89.04
22:58:56     all    6.90    0.00    2.01    0.13    0.63    0.63    0.00    0.00    0.00   89.71
22:58:57     all    5.14    0.00    2.26    0.13    0.50    0.38    0.00    0.00    0.00   91.59
22:58:58     all    3.76    0.00    2.01    0.25    0.50    0.50    0.00    0.00    0.00   92.98
22:58:59     all    5.54    0.00    2.02    0.00    0.50    0.50    0.00    0.00    0.00   91.44
22:59:00     all    3.39    0.00    1.51    0.00    0.50    0.38    0.00    0.00    0.00   94.22
22:59:01     all   46.72    0.00   11.87    0.38    1.01    3.91    0.00    0.00    0.00   36.11
22:59:02     all   28.59    0.00    7.18    0.26    1.41    2.44    0.00    0.00    0.00   60.13
22:59:03     all   22.00    0.00    6.95    0.38    1.14    2.15    0.00    0.00    0.00   67.38
22:59:04     all   59.01    0.00    8.50    0.00    1.14    2.66    0.00    0.00    0.00   28.68
22:59:05     all   59.95    0.00    9.32    0.38    1.39    2.64    0.00    0.00    0.00   26.32
22:59:06     all   65.01    0.00    8.91    0.00    1.02    2.04    0.00    0.00    0.00   23.03
22:59:07     all   69.76    0.00   10.29    0.00    1.14    1.91    0.00    0.00    0.00   16.90
22:59:08     all   73.13    0.00   12.17    0.13    1.27    2.66    0.00    0.00    0.00   10.65
22:59:09     all   56.12    0.00    8.55    0.26    1.15    1.91    0.00    0.00    0.00   32.02
22:59:10     all   63.01    0.00    8.67    0.13    1.40    2.55    0.00    0.00    0.00   24.23
22:59:11     all   57.75    0.00   11.40    0.13    1.02    1.79    0.00    0.00    0.00   27.91
22:59:12     all   57.29    0.00   10.61    0.13    1.41    2.17    0.00    0.00    0.00   28.39
22:59:13     all   58.52    0.00   10.94    0.00    1.27    2.54    0.13    0.00    0.00   26.59
22:59:14     all   65.39    0.00    9.58    0.00    1.15    2.81    0.00    0.00    0.00   21.07
22:59:15     all   57.43    0.00    8.89    0.64    1.52    1.65    0.00    0.00    0.00   29.86
22:59:16     all   57.54    0.00    7.91    0.13    1.13    1.88    0.00    0.00    0.00   31.41
22:59:17     all   58.65    0.00    8.02    0.00    1.02    1.40    0.00    0.00    0.00   30.92
22:59:18     all   56.71    0.00   11.27    0.00    1.14    3.04    0.00    0.00    0.00   27.85
22:59:19     all   61.65    0.00    8.23    0.13    1.01    1.14    0.00    0.00    0.00   27.85
22:59:20     all    6.63    0.00    2.50    0.13    0.88    0.63    0.00    0.00    0.00   89.24
22:59:21     all    9.72    0.00    4.80    0.13    0.88    0.88    0.00    0.00    0.00   83.59
22:59:22     all    6.19    0.00    3.41    0.25    0.38    0.88    0.00    0.00    0.00   88.89
22:59:23     all    5.42    0.00    2.77    0.38    0.76    0.38    0.13    0.00    0.00   90.16
22:59:24     all    4.98    0.00    2.61    0.12    0.87    1.00    0.00    0.00    0.00   90.42
22:59:25     all    8.33    0.00    3.54    0.25    0.25    0.25    0.00    0.00    0.00   87.37
22:59:26     all    8.91    0.00    2.26    0.00    0.88    0.88    0.00    0.00    0.00   87.08
22:59:27     all    5.39    0.00    3.01    0.13    0.63    0.38    0.00    0.00    0.00   90.48
22:59:28     all    7.23    0.00    2.66    0.13    0.63    1.14    0.00    0.00    0.00   88.20
22:59:29     all    7.93    0.00    4.16    0.38    0.76    1.13    0.00    0.00    0.00   85.64
22:59:30     all    5.28    0.00    2.39    0.13    0.75    0.88    0.00    0.00    0.00   90.58
22:59:31     all   14.29    0.00    5.44    0.25    0.76    1.01    0.13    0.00    0.00   78.13
22:59:32     all   10.08    0.00    4.03    0.00    0.88    0.76    0.13    0.00    0.00   84.13
22:59:33     all    7.57    0.00    3.78    0.13    0.76    0.88    0.00    0.00    0.00   86.89
22:59:34     all   10.96    0.00    3.27    0.00    0.63    0.63    0.00    0.00    0.00   84.51
22:59:35     all    5.76    0.00    2.76    0.00    0.63    0.63    0.13    0.00    0.00   90.10
22:59:36     all    3.64    0.00    1.76    0.13    0.63    0.38    0.13    0.00    0.00   93.35
22:59:37     all   16.10    0.00    1.90    0.13    0.51    0.76    0.00    0.00    0.00   80.61
22:59:38     all    7.81    0.00    3.15    0.00    0.76    0.76    0.13    0.00    0.00   87.41
22:59:39     all   13.78    0.00    6.52    0.38    0.75    2.01    0.00    0.00    0.00   76.57
22:59:40     all    4.79    0.00    1.76    0.25    0.63    0.63    0.00    0.00    0.00   91.94
22:59:41     all   13.38    0.00    5.93    0.00    0.76    1.01    0.00    0.00    0.00   78.91
22:59:42     all   11.88    0.00    4.42    0.13    0.88    1.39    0.00    0.00    0.00   81.29
22:59:43     all   13.29    0.00    3.29    0.13    0.63    0.63    0.00    0.00    0.00   82.03
22:59:44     all    4.77    0.00    2.39    0.00    0.75    0.75    0.00    0.00    0.00   91.33
22:59:45     all    5.41    0.00    2.39    0.00    0.38    0.63    0.00    0.00    0.00   91.19
22:59:46     all    5.93    0.00    2.77    0.13    0.88    0.88    0.13    0.00    0.00   89.28
22:59:47     all    5.05    0.00    2.15    0.13    0.63    0.25    0.00    0.00    0.00   91.79
22:59:48     all   21.25    0.00    3.12    0.12    0.50    1.00    0.00    0.00    0.00   74.00
22:59:49     all    6.68    0.00    3.27    0.13    0.63    1.01    0.00    0.00    0.00   88.29
22:59:50     all    5.15    0.00    2.01    0.00    0.88    0.50    0.00    0.00    0.00   91.46
22:59:51     all   10.55    0.00    4.90    0.13    1.01    1.01    0.00    0.00    0.00   82.41
22:59:52     all    6.64    0.00    2.94    0.00    0.26    0.77    0.00    0.00    0.00   89.40
22:59:53     all    6.05    0.00    2.52    0.00    0.76    0.63    0.00    0.00    0.00   90.05
22:59:54     all    7.57    0.00    2.85    0.62    0.87    0.74    0.00    0.00    0.00   87.34
22:59:55     all    7.33    0.00    3.16    0.13    0.25    0.76    0.00    0.00    0.00   88.37
22:59:56     all    7.95    0.00    2.02    0.00    0.88    0.51    0.00    0.00    0.00   88.64
22:59:57     all    6.71    0.00    3.16    0.00    0.63    0.63    0.00    0.00    0.00   88.86
22:59:58     all    5.14    0.00    1.88    0.00    0.38    0.88    0.00    0.00    0.00   91.73
22:59:59     all    6.44    0.00    2.78    0.00    1.01    0.76    0.00    0.00    0.00   89.02
23:00:00     all    7.40    0.00    2.63    0.50    0.50    0.63    0.00    0.00    0.00   88.33
23:00:01     all   20.40    0.00    4.66    0.25    0.50    1.26    0.00    0.00    0.00   72.92
23:00:02     all   10.63    0.00    4.18    0.13    1.01    0.89    0.00    0.00    0.00   83.16
23:00:03     all    7.69    0.00    3.91    0.13    0.76    0.63    0.00    0.00    0.00   86.89
23:00:04     all   10.16    0.00    3.01    0.00    0.75    0.63    0.00    0.00    0.00   85.45
23:00:05     all    5.53    0.00    2.14    1.51    0.50    0.63    0.00    0.00    0.00   89.69
23:00:06     all    4.99    0.00    2.12    0.50    0.62    0.62    0.00    0.00    0.00   91.14
23:00:07     all    6.46    0.00    2.53    0.13    0.38    0.38    0.00    0.00    0.00   90.13
23:00:08     all   16.33    0.00    8.35    0.76    1.01    1.01    0.00    0.00    0.00   72.53
23:00:09     all   13.80    0.00    3.76    0.13    0.63    1.00    0.00    0.00    0.00   80.68
23:00:10     all    7.54    0.00    2.26    0.13    0.88    0.88    0.00    0.00    0.00   88.32
23:00:11     all    7.50    0.00    4.45    0.00    0.38    0.64    0.13    0.00    0.00   86.91
23:00:12     all    8.66    0.00    4.14    0.13    0.75    0.88    0.13    0.00    0.00   85.32
23:00:13     all    8.42    0.00    2.89    0.13    0.88    0.63    0.00    0.00    0.00   87.06
23:00:14     all    7.19    0.00    2.14    0.00    0.38    0.76    0.00    0.00    0.00   89.53
23:00:15     all    6.05    0.00    2.52    0.00    0.76    0.50    0.00    0.00    0.00   90.18
23:00:16     all    5.66    0.00    2.52    0.25    0.50    0.50    0.00    0.00    0.00   90.57
23:00:17     all    4.28    0.00    2.14    0.00    0.63    0.75    0.00    0.00    0.00   92.20
23:00:18     all    6.14    0.00    2.63    0.25    0.63    0.50    0.00    0.00    0.00   89.85
23:00:19     all    5.03    0.00    2.77    0.00    0.50    0.63    0.00    0.00    0.00   91.07
23:00:20     all    5.27    0.00    1.76    0.00    0.75    0.75    0.13    0.00    0.00   91.34
23:00:21     all    9.00    0.00    3.93    0.00    0.51    0.76    0.00    0.00    0.00   85.80
23:00:22     all   21.11    0.00    4.27    1.76    0.75    0.88    0.00    0.00    0.00   71.23
23:00:23     all    6.27    0.00    2.38    1.38    0.63    0.75    0.00    0.00    0.00   88.60
23:00:24     all    5.40    0.00    2.76    0.75    0.38    0.50    0.00    0.00    0.00   90.20
23:00:25     all    8.09    0.00    2.78    0.00    0.63    0.51    0.00    0.00    0.00   87.99
23:00:26     all    6.53    0.00    1.88    0.00    0.63    0.75    0.00    0.00    0.00   90.20
23:00:27     all    4.06    0.00    1.90    0.13    0.38    0.38    0.00    0.00    0.00   93.15
23:00:28     all    5.36    0.00    2.49    0.00    0.87    1.00    0.12    0.00    0.00   90.15
23:00:29     all    7.32    0.00    2.65    0.00    0.63    0.38    0.00    0.00    0.00   89.02
23:00:30     all    4.29    0.00    1.64    0.00    0.38    0.50    0.13    0.00    0.00   93.06
23:00:31     all    6.38    0.00    3.38    2.63    0.75    0.75    0.00    0.00    0.00   86.11
23:00:32     all   12.33    0.00    4.53    0.38    0.88    1.13    0.00    0.00    0.00   80.75
23:00:33     all    6.48    0.00    3.43    0.00    0.38    0.38    0.00    0.00    0.00   89.33
23:00:34     all   11.01    0.00    3.38    0.13    0.88    0.63    0.00    0.00    0.00   83.98
23:00:35     all    6.67    0.00    2.89    0.00    0.63    0.88    0.00    0.00    0.00   88.93
23:00:36     all    4.52    0.00    1.88    0.25    0.50    0.75    0.00    0.00    0.00   92.09
23:00:37     all    6.64    0.00    2.26    0.38    0.63    0.75    0.00    0.00    0.00   89.35
23:00:38     all    5.42    0.00    2.77    0.25    0.50    0.76    0.00    0.00    0.00   90.30
23:00:39     all    7.32    0.00    3.16    0.00    0.88    0.76    0.00    0.00    0.00   87.88
23:00:40     all   22.22    0.00    2.37    0.50    0.62    0.75    0.12    0.00    0.00   73.41
23:00:41     all    7.12    0.00    4.19    0.00    0.51    0.64    0.00    0.00    0.00   87.55
23:00:42     all    8.69    0.00    4.03    0.38    0.88    1.01    0.00    0.00    0.00   85.01
23:00:43     all    6.91    0.00    2.26    0.00    0.63    0.50    0.13    0.00    0.00   89.57
23:00:44     all    5.43    0.00    1.64    0.25    0.38    0.63    0.00    0.00    0.00   91.67
23:00:45     all    6.47    0.00    2.61    0.12    0.75    0.75    0.00    0.00    0.00   89.30
23:00:46     all    5.04    0.00    1.89    0.25    0.50    0.50    0.00    0.00    0.00   91.81
23:00:47     all    3.15    0.00    1.64    0.00    0.38    0.38    0.00    0.00    0.00   94.46
23:00:48     all    3.38    0.00    2.00    0.25    0.38    0.75    0.00    0.00    0.00   93.25
23:00:49     all    3.79    0.00    2.02    0.00    0.63    0.00    0.00    0.00    0.00   93.56
23:00:50     all    3.28    0.00    1.13    0.00    0.38    0.63    0.00    0.00    0.00   94.58
23:00:51     all    5.42    0.00    3.27    0.00    0.63    0.38    0.00    0.00    0.00   90.30
23:00:52     all    6.40    0.00    3.51    0.00    0.50    0.88    0.00    0.00    0.00   88.71
23:00:53     all    2.27    0.00    1.39    0.13    0.38    0.25    0.00    0.00    0.00   95.59
23:00:54     all    2.64    0.00    2.02    0.00    0.50    0.38    0.00    0.00    0.00   94.46
23:00:55     all    6.49    0.00    2.62    0.00    0.25    0.62    0.00    0.00    0.00   90.01
23:00:56     all    6.91    0.00    1.26    0.00    0.75    0.13    0.00    0.00    0.00   90.95
23:00:57     all    3.03    0.00    1.89    0.00    0.25    0.51    0.00    0.00    0.00   94.32
23:00:58     all    2.38    0.00    1.63    0.00    0.63    0.25    0.00    0.00    0.00   95.12
23:00:59     all    3.15    0.00    1.76    0.00    0.13    0.63    0.13    0.00    0.00   94.21
23:01:00     all    2.51    0.00    1.38    0.00    0.38    0.25    0.00    0.00    0.00   95.49
23:01:01     all    4.40    0.00    2.64    0.13    0.63    0.38    0.00    0.00    0.00   91.83
23:01:02     all    9.28    0.00    3.76    0.00    0.63    1.00    0.00    0.00    0.00   85.32
23:01:03     all    4.66    0.00    3.02    0.25    0.38    0.13    0.00    0.00    0.00   91.56
23:01:04     all    8.40    0.00    2.76    0.13    0.50    0.75    0.00    0.00    0.00   87.47
23:01:05     all    3.02    0.00    1.76    0.00    0.50    0.25    0.00    0.00    0.00   94.47
23:01:06     all    5.43    0.00    3.66    0.00    0.63    0.76    0.00    0.00    0.00   89.52
23:01:07     all   12.81    0.00    3.77    0.25    0.88    0.75    0.00    0.00    0.00   81.53
23:01:08     all    4.52    0.00    1.88    0.13    0.50    1.01    0.00    0.00    0.00   91.96
23:01:09     all    4.64    0.00    2.76    0.00    0.50    0.25    0.00    0.00    0.00   91.84
23:01:10     all    4.14    0.00    1.63    0.13    0.50    0.63    0.13    0.00    0.00   92.86
23:01:11     all    6.56    0.00    3.78    0.13    0.63    0.50    0.00    0.00    0.00   88.40
23:01:12     all    7.02    0.00    3.76    0.00    0.75    0.75    0.00    0.00    0.00   87.72
23:01:13     all    5.28    0.00    2.26    0.00    0.25    0.50    0.13    0.00    0.00   91.58
23:01:14     all    3.13    0.00    1.38    0.00    0.63    0.25    0.13    0.00    0.00   94.49
23:01:15     all    5.13    0.00    2.50    1.13    0.38    0.50    0.00    0.00    0.00   90.36
23:01:16     all    4.38    0.00    1.88    0.00    0.75    0.62    0.00    0.00    0.00   92.38
23:01:17     all    3.40    0.00    2.52    0.00    0.13    0.50    0.00    0.00    0.00   93.45
23:01:18     all    3.66    0.00    1.39    0.00    0.63    0.25    0.00    0.00    0.00   94.07
23:01:19     all    3.89    0.00    2.51    0.00    0.38    0.63    0.13    0.00    0.00   92.46
23:01:20     all    3.13    0.00    1.38    0.00    0.38    0.38    0.00    0.00    0.00   94.74
23:01:21     all    8.93    0.00    5.03    0.00    0.75    1.01    0.00    0.00    0.00   84.28
23:01:22     all   18.25    0.00    8.37    0.25    1.01    1.52    0.00    0.00    0.00   70.60
23:01:23     all   17.44    0.00    3.76    0.50    1.00    0.88    0.13    0.00    0.00   76.29
23:01:24     all    5.26    0.00    2.38    0.00    0.50    0.75    0.00    0.00    0.00   91.11
23:01:25     all    7.23    0.00    2.66    0.00    0.51    0.63    0.00    0.00    0.00   88.96
23:01:26     all    6.51    0.00    2.13    0.00    0.75    0.50    0.00    0.00    0.00   90.11
23:01:27     all    4.52    0.00    2.39    0.00    0.38    0.63    0.00    0.00    0.00   92.09
23:01:28     all    4.39    0.00    2.26    0.13    0.75    0.38    0.00    0.00    0.00   92.11
23:01:29     all    4.16    0.00    2.65    0.00    0.50    0.63    0.00    0.00    0.00   92.06
23:01:30     all    5.13    0.00    2.38    0.00    0.63    0.75    0.00    0.00    0.00   91.11
23:01:31     all   19.55    0.00    3.76    0.00    0.63    0.63    0.13    0.00    0.00   75.31
23:01:32     all   11.14    0.00    4.30    0.13    0.89    1.14    0.00    0.00    0.00   82.41
23:01:33     all    9.23    0.00    4.86    0.50    0.75    1.12    0.12    0.00    0.00   83.42
23:01:34     all   10.83    0.00    3.02    0.00    0.76    0.50    0.00    0.00    0.00   84.89
23:01:35     all    4.87    0.00    2.87    0.00    0.62    0.87    0.00    0.00    0.00   90.76
23:01:36     all    3.76    0.00    1.76    0.13    0.50    0.25    0.00    0.00    0.00   93.60
23:01:37     all    4.02    0.00    1.88    0.00    0.38    0.75    0.00    0.00    0.00   92.97
23:01:38     all    4.39    0.00    2.51    0.00    0.75    0.50    0.00    0.00    0.00   91.84
23:01:39     all    4.55    0.00    2.15    0.00    0.51    0.88    0.00    0.00    0.00   91.92
23:01:40     all    4.15    0.00    2.14    0.00    0.50    0.25    0.00    0.00    0.00   92.96
23:01:41     all    5.64    0.00    3.76    0.00    0.63    0.75    0.00    0.00    0.00   89.22
23:01:42     all    7.83    0.00    4.17    0.00    0.51    0.76    0.00    0.00    0.00   86.74
23:01:43     all    6.93    0.00    2.27    0.13    0.76    0.76    0.00    0.00    0.00   89.17
23:01:44     all    8.44    0.00    1.89    0.00    0.38    0.38    0.00    0.00    0.00   88.92
23:01:45     all    7.75    0.00    2.75    0.12    0.75    0.88    0.00    0.00    0.00   87.75
23:01:46     all    2.89    0.00    2.26    0.00    0.25    0.38    0.00    0.00    0.00   94.21
23:01:47     all    6.52    0.00    2.88    0.13    0.75    0.75    0.13    0.00    0.00   88.85
23:01:48     all    7.57    0.00    2.90    0.00    0.76    0.76    0.00    0.00    0.00   88.02
23:01:49     all    4.66    0.00    2.90    0.25    0.50    0.88    0.00    0.00    0.00   90.81
23:01:50     all    6.52    0.00    2.13    0.00    0.75    0.63    0.13    0.00    0.00   89.85
23:01:51     all    8.10    0.00    3.67    0.13    0.51    1.01    0.00    0.00    0.00   86.58
23:01:52     all   22.42    0.00    4.28    0.00    0.88    0.88    0.00    0.00    0.00   71.54
23:01:53     all    4.91    0.00    2.14    0.13    0.76    0.50    0.00    0.00    0.00   91.56
23:01:54     all    4.53    0.00    2.52    0.13    0.38    0.75    0.00    0.00    0.00   91.70
23:01:55     all    7.55    0.00    2.89    0.25    0.88    0.75    0.00    0.00    0.00   87.67
23:01:56     all   11.27    0.00    2.03    0.13    0.63    0.63    0.00    0.00    0.00   85.32
23:01:57     all    5.31    0.00    2.53    0.00    0.38    0.51    0.00    0.00    0.00   91.28
23:01:58     all    6.38    0.00    3.00    0.00    0.88    0.88    0.00    0.00    0.00   88.86
23:01:59     all    5.78    0.00    2.76    0.13    0.38    1.01    0.00    0.00    0.00   89.95
23:02:00     all    5.11    0.00    2.12    0.00    0.75    0.62    0.00    0.00    0.00   91.40
23:02:01     all    7.68    0.00    3.65    0.38    0.63    0.63    0.00    0.00    0.00   87.03
23:02:02     all   11.22    0.00    4.04    0.13    0.76    1.01    0.13    0.00    0.00   82.72
23:02:03     all    6.94    0.00    3.79    0.00    0.63    0.63    0.00    0.00    0.00   88.01
23:02:04     all    9.86    0.00    2.91    0.13    0.88    0.63    0.13    0.00    0.00   85.46
23:02:05     all    5.00    0.00    2.62    0.00    0.50    0.88    0.00    0.00    0.00   91.00
23:02:06     all    4.42    0.00    1.64    0.00    0.38    0.25    0.00    0.00    0.00   93.31
23:02:07     all    5.62    0.00    2.00    0.12    0.62    0.75    0.00    0.00    0.00   90.88
23:02:08     all    3.40    0.00    1.51    0.13    0.25    0.38    0.00    0.00    0.00   94.33
23:02:09     all    4.00    0.00    2.00    0.12    0.75    0.38    0.12    0.00    0.00   92.62
23:02:10     all   16.46    0.00    1.38    0.00    0.25    0.50    0.13    0.00    0.00   81.28
23:02:11     all    6.78    0.00    3.51    0.00    0.75    0.38    0.13    0.00    0.00   88.46
23:02:12     all   10.52    0.00    3.93    0.00    0.25    0.89    0.00    0.00    0.00   84.41
23:02:13     all    5.98    0.00    2.24    0.50    0.87    0.37    0.00    0.00    0.00   90.04
23:02:14     all    3.54    0.00    1.39    0.00    0.13    0.63    0.00    0.00    0.00   94.32
